run_id,epoch,base_harm,beta,conformal_score,conformal_method,gamma,alpha,k,nDCG @ k,"H(S,X)",|S|,random_items,Recall @ k,items_exhaustes,Method
0,100,0.3,0.0,Harm,remove,0.577459454536438,0.0023767082590612004,20,0.4401233555103909,0.0007690232056125204,19.810307609282244,0.0,0.4583056288366709,0.0,Conformal
0,100,0.3,0.0,Harm,remove,0.701754093170166,0.002277678748266984,20,0.406609330112501,0.0006610901241230438,19.097679438747978,0.0,0.3854357640224505,0.0,Conformal
0,100,0.3,0.0,Harm,remove,0.7390424013137817,0.002178649237472767,20,0.4005658678949858,0.0005936319481921209,18.623043712898003,0.0,0.34944305646921187,0.0,Conformal
0,100,0.3,0.0,Harm,remove,0.7887603044509888,0.0020796197266785502,20,0.38882273119398497,0.0006071235833783054,17.592552617377226,0.0,0.2947256759100138,0.0,Conformal
0,100,0.3,0.0,Harm,remove,0.8260486125946045,0.001980590215884334,20,0.37444481690814746,0.0004991905018888289,16.486238532110093,0.0,0.247669876252887,0.0,Conformal
0,100,0.3,0.0,Harm,remove,0.8260486125946045,0.0018815607050901172,20,0.37444481690814746,0.0004991905018888289,16.486238532110093,0.0,0.247669876252887,0.0,Conformal
0,100,0.3,0.0,Harm,remove,0.850907564163208,0.0017825311942959003,20,0.3615186066115307,0.0004317323259579061,15.556664867781976,0.0,0.21570990874677348,0.0,Conformal
0,100,0.3,0.0,Harm,remove,0.8633370399475098,0.0016835016835016836,20,0.35650709928664903,0.00035078251484079874,15.047760388559093,0.0,0.2011427637151194,0.0,Conformal
0,100,0.3,0.0,Harm,remove,0.8757665157318115,0.001584472172707467,20,0.3483415186034959,0.0003237992444684296,14.468429573664329,0.0,0.18513029007113155,0.0,Conformal
0,100,0.3,0.0,Harm,remove,0.9006253480911255,0.0014854426619132504,20,0.330751270906441,0.00029681597409606046,13.202644360496492,0.0,0.15373179052928568,0.0,Conformal
0,100,0.3,0.0,Harm,remove,0.9006253480911255,0.0013864131511190337,20,0.330751270906441,0.00029681597409606046,13.202644360496492,0.0,0.15373179052928568,0.0,Conformal
0,100,0.3,0.0,Harm,remove,0.9130548238754272,0.0012873836403248168,20,0.31931008177164927,0.0002563410685375067,12.481921208850512,0.0,0.13840425844895418,0.0,Conformal
0,100,0.3,0.0,Harm,remove,0.9130548238754272,0.0011883541295306002,20,0.31931008177164927,0.0002563410685375067,12.481921208850512,0.0,0.13840425844895418,0.0,Conformal
0,100,0.3,0.0,Harm,remove,0.925484299659729,0.0010893246187363835,20,0.30892565369487357,0.00024284943335132214,11.703993524015111,0.0,0.12384842826057935,0.0,Conformal
0,100,0.3,0.0,Harm,remove,0.9379137754440308,0.000990295107942167,20,0.294438341462902,0.00022935779816513763,10.89395574743659,0.0,0.10884223647707346,0.0,Conformal
0,100,0.3,0.0,Harm,remove,0.9627727270126343,0.0008912655971479501,20,0.26743528491343843,0.00024284943335132223,9.22288181327577,0.0,0.08219467845663923,0.0,Conformal
0,100,0.3,0.0,Harm,remove,0.9627727270126343,0.0007922360863537335,20,0.26743528491343843,0.00024284943335132223,9.22288181327577,0.0,0.08219467845663923,0.0,Conformal
0,100,0.3,0.0,Harm,remove,0.9876315593719482,0.0006932065755595169,20,0.23635105026660688,0.00020237452779276849,7.364274150026984,0.0,0.05975723232277536,0.0,Conformal
0,100,0.3,0.0,Harm,remove,1.00006103515625,0.0005941770647653001,20,0.22027071090437622,0.00017539125742039937,6.441985968699407,0.0,0.05005697441959909,0.0,Conformal
0,100,0.3,0.0,Harm,remove,1.0124905109405518,0.0004951475539710835,20,0.202783444415171,0.00012142471667566111,5.480032379924447,0.0,0.04173619222010543,0.0,Conformal
0,100,0.3,0.0,Harm,remove,1.0373494625091553,0.00039611804317686675,20,0.16496703709344468,5.3966540744738264e-05,3.7371829465731246,0.0,0.028476710997932128,0.0,Conformal
0,100,0.3,0.0,Harm,remove,1.0994967222213745,0.00029708853238265005,20,0.08034670592707877,2.6983270372369132e-05,1.0642201834862386,0.0,0.009154300101976784,0.0,Conformal
0,100,0.3,0.0,Harm,remove,1.348085880279541,0.00019805902158843337,20,0.0,0.0,0.0,0.0,0.0,0.0,Conformal
0,100,0.3,0.0,Harm,remove,1.348085880279541,9.902951079421669e-05,20,0.0,0.0,0.0,0.0,0.0,0.0,Conformal
0,100,0.3,0.0,Harm,remove,0.0,-1.0,20,0.6082542641837851,0.0023767082590612004,20.0,0.0,0.4666976236225917,0.0,Conformal
0,100,0.3,0.0,Harm,remove,1.348085880279541,0.0,20,0.0,0.0,0.0,0.0,0.0,0.0,Conformal
1,100,0.3,0.0,Harm,remove,0.6855735778808594,0.002137509850275808,20,0.4021304127536185,0.0004977132095776164,18.242937853107346,0.0,0.32940658495194763,0.0,Conformal
1,100,0.3,0.0,Harm,remove,0.7103491425514221,0.0020484469398476496,20,0.3939117368705449,0.0004573580844767286,17.706214689265536,0.0,0.3015849176291721,0.0,Conformal
1,100,0.3,0.0,Harm,remove,0.7475125789642334,0.001959384029419491,20,0.37894378054646005,0.0004573580844767286,16.64487489911219,0.0,0.2577866987752307,0.0,Conformal
1,100,0.3,0.0,Harm,remove,0.7599003911018372,0.0018703211189913323,20,0.37367647833520196,0.0004573580844767286,16.246435297282755,0.0,0.24308124604706666,0.0,Conformal
1,100,0.3,0.0,Harm,remove,0.7722882032394409,0.0017812582085631736,20,0.3661658823105561,0.00044390637610976593,15.794457896152812,0.0,0.22614775112451257,0.0,Conformal
