run_id,epoch,base_harm,beta,conformal_score,conformal_method,gamma,alpha,k,nDCG @ k,"H(S,X)",|S|,random_items,Recall @ k,items_exhaustes,Method
0,100,0.3,0.0,Harm,hybrid,11.507333755493164,0.0023767082590612004,20,0.41248570284118463,0.0019805902158843334,15.991681521093286,5.1641909288968115,0.28184589037727503,0.7517288245109641,Conformal
0,100,0.3,0.0,Harm,hybrid,11.507333755493164,0.002277678748266984,20,0.41248570284118463,0.0019805902158843334,15.991681521093286,5.1641909288968115,0.28184589037727503,0.7517288245109641,Conformal
0,100,0.3,0.0,Harm,hybrid,11.707223892211914,0.002178649237472767,20,0.4002472354480798,0.00172311348781937,14.982570806100219,6.123786888492771,0.2557923898088888,0.7601698839514859,Conformal
0,100,0.3,0.0,Harm,hybrid,11.707223892211914,0.0020796197266785502,20,0.4002472354480798,0.00172311348781937,14.982570806100219,6.123786888492771,0.2557923898088888,0.7601698839514859,Conformal
0,100,0.3,0.0,Harm,hybrid,11.907114028930664,0.001980590215884334,20,0.3928932646518759,0.0013765102000396119,14.23885918003565,6.746682511388394,0.23962726580865257,0.7687085425584039,Conformal
0,100,0.3,0.0,Harm,hybrid,12.107003211975098,0.0018815607050901172,20,0.3826970900527185,0.0012873836403248168,13.723311546840959,7.142404436522083,0.2290668278547204,0.7775094489383217,Conformal
0,100,0.3,0.0,Harm,hybrid,12.107003211975098,0.0017825311942959003,20,0.3826970900527185,0.0012873836403248168,13.723311546840959,7.142404436522083,0.2290668278547204,0.7775094489383217,Conformal
0,100,0.3,0.0,Harm,hybrid,12.306893348693848,0.0016835016835016836,20,0.37453243110646645,0.0010893246187363835,13.342444048326401,7.395127748068925,0.2205715977041967,0.7866398073449988,Conformal
0,100,0.3,0.0,Harm,hybrid,12.506783485412598,0.001584472172707467,20,0.3690761826783167,0.0010794216676569617,13.043771043771043,7.589819766290354,0.21303623564110885,0.7948393593223185,Conformal
0,100,0.3,0.0,Harm,hybrid,12.506783485412598,0.0014854426619132504,20,0.3690761826783167,0.0010794216676569617,13.043771043771043,7.589819766290354,0.21303623564110885,0.7948393593223185,Conformal
0,100,0.3,0.0,Harm,hybrid,12.706672668457031,0.0013864131511190337,20,0.36101005673972475,0.0010398098633392751,12.807486631016042,7.730639730639731,0.20483785917939878,0.8037947688761805,Conformal
0,100,0.3,0.0,Harm,hybrid,12.906562805175781,0.0012873836403248168,20,0.35500441370610486,0.0010398098633392751,12.598534363240246,7.832244008714597,0.19666462715405061,0.8129027956434783,Conformal
0,100,0.3,0.0,Harm,hybrid,13.106452941894531,0.0011883541295306002,20,0.3492915993340442,0.00101010101010101,12.390176272529214,7.922360863537334,0.18761059834292157,0.821676001830135,Conformal
0,100,0.3,0.0,Harm,hybrid,13.706123352050781,0.0010893246187363835,20,0.3320557801984897,0.0008714596949891068,11.79758367993662,8.138443256090316,0.15848773680908082,0.8427971395766499,Conformal
0,100,0.3,0.0,Harm,hybrid,14.105902671813965,0.000990295107942167,20,0.3215436345062111,0.0007922360863537334,11.384432560903148,8.267577738165974,0.13899705240542587,0.8510329086699423,Conformal
0,100,0.3,0.0,Harm,hybrid,14.705572128295898,0.0008912655971479501,20,0.3075840065111093,0.0007328183798772035,10.772826302238068,8.420677361853832,0.11176516284583388,0.8619686237019583,Conformal
0,100,0.3,0.0,Harm,hybrid,15.505132675170898,0.0007922360863537335,20,0.29027381654200407,0.0005347593582887701,10.028520499108735,8.572588631412161,0.08211627851426401,0.8687046506466882,Conformal
0,100,0.3,0.0,Harm,hybrid,16.304691314697266,0.0006932065755595169,20,0.2791090659627047,0.0004654387007328184,9.505446623093682,8.662903545256487,0.06311183303049239,0.8736333064306463,Conformal
0,100,0.3,0.0,Harm,hybrid,19.103151321411133,0.0005941770647653001,20,0.26525196669140966,0.00028718558130322834,8.837591602297485,8.75737769855417,0.039307807473437546,0.8765859782662605,Conformal
0,100,0.3,0.0,Harm,hybrid,23.700618743896484,0.0004951475539710835,20,0.26267584114447035,0.00027728263022380674,8.773420479302832,8.765498118439295,0.03705731257783836,0.8769900020266858,Conformal
0,100,0.3,0.0,Harm,hybrid,24.100399017333984,0.00039611804317686675,20,0.2627006713503424,0.0002277678748266984,8.772628243216479,8.765894236482472,0.03703750667567952,0.8769900020266858,Conformal
0,100,0.3,0.0,Harm,hybrid,24.500179290771484,0.00029708853238265005,20,0.2626635411903332,0.000148544266191325,8.76985541691424,8.76609229550406,0.037027603724600094,0.8769900020266858,Conformal
0,100,0.3,0.0,Harm,hybrid,26.6989688873291,0.00019805902158843337,20,0.26254380012258594,3.961180431768667e-05,8.76629035452565,8.76609229550406,0.03696818601812356,0.8769900020266858,Conformal
0,100,0.3,0.0,Harm,hybrid,26.6989688873291,9.902951079421669e-05,20,0.26254380012258594,3.961180431768667e-05,8.76629035452565,8.76609229550406,0.03696818601812356,0.8769900020266858,Conformal
0,100,0.3,0.0,Harm,hybrid,0.0,-1.0,20,0.6082542641837851,0.0023767082590612004,20.0,0.0,0.4666976236225917,0.0,Conformal
0,100,0.3,0.0,Harm,hybrid,26.6989688873291,0.0,20,0.26254380012258594,3.961180431768667e-05,8.76629035452565,8.76609229550406,0.03696818601812356,0.8769900020266858,Conformal
1,100,0.3,0.0,Harm,hybrid,12.111661911010742,0.002137509850275808,20,0.4037921330609737,0.0016252955082742316,14.642828999211979,6.394405043341213,0.2586018486332475,0.753146546088484,Conformal
